id,duration,codec,width,height,bitrate,framerate,i,p,b,frames,i_size,p_size,b_size,size,o_codec,o_bitrate,o_framerate,o_width,o_height,umem,utime
1WrA-SRsgEk,384.45099999999996,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,vp8,3000000,29.97,176,144,217824,3.236
SIqn-gySMpk,105.09333000000001,mpeg4,176,144,54450,12.0,22,1239,0,1261,54316,660987,0,715303,mpeg4,5000000,29.97,1280,720,72568,9.589
2NO0-ve7CKM,1140.349,vp8,1280,720,2394626,30.007016999999998,328,33880,0,34208,20478926,320859863,0,341338789,vp8,5000000,24.0,176,144,219480,6.46
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,vp8,5000000,24.0,480,360,219480,5.728
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,109000,15.0,480,360,217080,9.577
3xUU-YRicZA,131.76,vp8,640,480,104723,25.145039,37,3257,0,3294,945865,778937,0,1724802,mpeg4,820000,25.0,1920,1080,221152,11.369000000000002
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,flv,242000,25.0,1920,1080,216820,5.8
4b7b-FY4JPI,203.19799999999998,flv,320,240,239336,29.0,104,5974,0,6078,853613,5225468,0,6079081,vp8,109000,24.0,480,360,221160,6.572
0ICm-Cu4_aE,476.957,vp8,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,flv,539000,15.0,176,144,165700,2.64
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,mpeg4,56000,24.0,320,240,221152,1.232
2tzy-vqeeLY,106.765,h264,1280,720,849586,25.0,66,2603,0,2669,4427240,6911026,0,11338266,flv,539000,24.0,1920,1080,219480,6.308
1tos-YhVzA4,222.53333999999998,h264,480,360,500449,30.0,219,6457,0,6676,2821722,11099102,0,13920824,mpeg4,5000000,24.0,1920,1080,217336,13.885
15fr-zSdCqg,39.055,h264,1920,1080,5992818,30.0,26,1144,0,1170,839251,28416939,0,29256190,mpeg4,820000,29.97,640,480,215848,11.173
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,820000,29.97,480,360,216820,4.303999999999999
2u-5-Io725E,426.945,h264,1280,720,1064703,29.0,228,12567,0,12795,11297544,45523691,0,56821235,flv,539000,15.0,1280,720,219480,3.964
09oUj9EDIDo,239.14166,h264,480,360,500198,25.0,110,5868,0,5978,1406751,13545526,0,14952277,flv,5000000,25.0,640,480,116212,2.0
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,h264,56000,24.0,640,480,221152,3.9760000000000004
1KXW-XA6QkQ,255.28,flv,320,240,250276,25.0,110,6272,0,6382,611474,7374864,0,7986338,flv,5000000,15.0,1280,720,216820,2.688
1YDt-FkeZ4E,98.683334,mpeg4,176,144,55552,12.0,20,1164,0,1184,48267,636993,0,685260,vp8,539000,24.0,1920,1080,217880,15.725
28BV-NZV3C8,326.58832,h264,1920,1080,5999648,23.0,174,7656,0,7830,16603953,228322925,0,244926878,h264,56000,29.97,640,480,218932,19.397000000000002
2tzy-vqeeLY,106.765,h264,1280,720,849586,25.0,66,2603,0,2669,4427240,6911026,0,11338266,vp8,3000000,12.0,320,240,219480,3.72
1hEL-mcI-tM,304.927,vp8,320,240,134334,25.075658999999998,82,7541,0,7623,833754,4286526,0,5120280,vp8,820000,12.0,1920,1080,216820,21.985
1hEL-mcI-tM,304.927,vp8,320,240,134334,25.075658999999998,82,7541,0,7623,833754,4286526,0,5120280,h264,56000,12.0,320,240,216820,2.04
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,vp8,5000000,15.0,176,144,216820,1.992
0_VA-rJgmMI,750.433,vp8,1280,720,794075,13.482667000000001,81,10031,0,10112,3852576,70635013,0,74487589,h264,56000,15.0,1920,1080,666828,17.137
1KXW-XA6QkQ,255.28,flv,320,240,250276,25.0,110,6272,0,6382,611474,7374864,0,7986338,flv,539000,15.0,640,480,216820,0.884
1hEL-mcI-tM,304.927,vp8,320,240,134334,25.075658999999998,82,7541,0,7623,833754,4286526,0,5120280,vp8,3000000,12.0,1920,1080,216820,25.434
42hr-6A1jYc,311.1,mpeg4,176,144,56416,12.0,113,3620,0,3733,127552,2066350,0,2193902,vp8,5000000,15.0,480,360,221160,2.004
1WrA-SRsgEk,384.45099999999996,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,flv,242000,12.0,1280,720,217828,2.7319999999999998
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,mpeg4,109000,15.0,1920,1080,216820,8.581
2pet-NcSXvY,37.011665,h264,1280,720,2759449,29.0,21,1088,0,1109,1899633,10866846,0,12766479,h264,109000,24.0,480,360,219480,13.421
1LXH-OibJYQ,42.2,h264,480,360,288705,25.0,23,1033,0,1056,216154,1306770,0,1522924,flv,5000000,15.0,176,144,216820,0.86
F7HM-cbvB0g,194.11833000000001,mpeg4,176,144,56094,12.0,39,2290,0,2329,218339,1142790,0,1361129,vp8,5000000,12.0,176,144,41024,0.78
0ckO-lUydcc,177.33333000000002,mpeg4,176,144,53707,12.0,37,2091,0,2128,100969,1089548,0,1190517,mpeg4,820000,12.0,1920,1080,163024,6.176
42hr-6A1jYc,311.1,mpeg4,176,144,56416,12.0,113,3620,0,3733,127552,2066350,0,2193902,flv,56000,12.0,1920,1080,221160,2.2319999999999998
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,h264,539000,25.0,480,360,243468,9.385
2AfTeWTxhIg,645.84,vp8,320,240,95903,25.032557999999998,138,16008,0,16146,1081321,6660941,0,7742262,vp8,5000000,25.0,640,480,219200,10.073
0Axi-TRoqVA,59.883,vp8,1280,720,994960,30.38983,13,1780,0,1793,481774,6965881,0,7447655,mpeg4,820000,12.0,480,360,155028,4.168
3-Wy-Ftbd40,69.93833000000001,mpeg4,176,144,56717,12.0,14,825,0,839,47521,448322,0,495843,mpeg4,3000000,24.0,1280,720,221152,6.32
2zeL-QQa8Sk,77.233,h264,480,360,382461,30.0,53,2265,0,2318,182297,3510033,0,3692330,mpeg4,539000,25.0,1280,720,219480,8.745
1Nc0-MKuExg,107.443,vp8,480,360,320011,30.093458000000002,30,3190,0,3220,671936,3625932,0,4297868,vp8,3000000,25.0,640,480,216820,9.369
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,h264,109000,29.97,480,360,221160,5.34
1D3O-16kzhQ,274.541,vp8,480,360,139791,30.029197999999997,58,8170,0,8228,802625,3994697,0,4797322,flv,109000,24.0,176,144,216820,0.836
4BJV-yiTcus,254.922,vp8,480,360,260667,30.062991999999998,51,7585,0,7636,918325,7387906,0,8306231,mpeg4,109000,15.0,320,240,221160,2.38
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,vp8,109000,12.0,640,480,221160,4.42
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,flv,56000,15.0,640,480,221152,0.804
_2al-ZI1Wss,74.535,mpeg4,176,144,55305,12.0,15,879,0,894,23996,491276,0,515272,h264,3000000,12.0,176,144,219464,1.528
3U8m-ETsTS4,282.56,h264,640,480,559834,25.0,145,6920,0,7065,4966509,14806840,0,19773349,vp8,242000,29.97,480,360,221152,5.276
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,flv,539000,25.0,640,480,217080,4.56
2u-5-Io725E,426.945,h264,1280,720,1064703,29.0,228,12567,0,12795,11297544,45523691,0,56821235,vp8,820000,15.0,480,360,219480,7.26
0Hwk-yGT-M4,714.3710000000001,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,mpeg4,820000,25.0,1280,720,164888,6.944
3fmy-4uvR9U,143.03333999999998,mpeg4,176,144,51082,12.0,31,1685,0,1716,56405,856907,0,913312,vp8,3000000,29.97,176,144,219480,1.232
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,mpeg4,3000000,25.0,320,240,221152,2.104
1Y-Y-RHCxRQ,189.956,flv,320,240,231296,29.0,97,5597,0,5694,580292,4911734,0,5492026,h264,820000,15.0,320,240,218664,4.04
22uE-OUUBH8,43.827,flv,320,240,272273,25.0,23,1081,0,1104,137210,1354404,0,1491614,mpeg4,56000,29.97,1280,720,218932,11.445
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,vp8,539000,12.0,1280,720,221152,5.996
0QZJN4yTbbU,34.168,vp8,480,360,186895,30.029411,16,1005,0,1021,238485,559745,0,798230,flv,109000,25.0,176,144,165700,0.8240000000000001
2SkA-cUEaJ0,490.6,h264,480,360,300437,25.0,256,12010,0,12266,1448177,16976151,0,18424328,flv,242000,29.97,320,240,219480,1.028
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,h264,56000,25.0,1920,1080,679744,30.421999999999997
15fr-zSdCqg,39.055,h264,1920,1080,5992818,30.0,26,1144,0,1170,839251,28416939,0,29256190,flv,3000000,12.0,640,480,216020,9.345
1Vq6-f1kYeM,127.22166399999999,h264,1920,1080,3080852,23.0,70,2980,0,3050,3818903,45174992,0,48993895,vp8,109000,29.97,640,480,217348,14.677
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,flv,3000000,15.0,1280,720,219656,2.676
0ckO-lUydcc,177.33333000000002,mpeg4,176,144,53707,12.0,37,2091,0,2128,100969,1089548,0,1190517,h264,242000,24.0,640,480,163632,10.005
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,flv,820000,29.97,640,480,216820,1.6
1KXW-XA6QkQ,255.28,flv,320,240,250276,25.0,110,6272,0,6382,611474,7374864,0,7986338,flv,820000,29.97,1920,1080,216820,5.627999999999999
2AfTeWTxhIg,645.84,vp8,320,240,95903,25.032557999999998,138,16008,0,16146,1081321,6660941,0,7742262,vp8,539000,15.0,1920,1080,219196,25.614
2u-5-Io725E,426.945,h264,1280,720,1064703,29.0,228,12567,0,12795,11297544,45523691,0,56821235,vp8,242000,15.0,480,360,219480,6.732
WqJo-hmZLbI,84.56700000000001,flv,320,240,278837,30.0,45,2493,0,2538,311123,2636437,0,2947560,mpeg4,242000,24.0,1920,1080,81292,15.837
1s9d-jTKyUw,448.575,vp8,1280,720,2052426,30.002232,92,13349,0,13441,9132637,105950761,0,115083398,h264,242000,29.97,480,360,217080,14.557
2TXm-QHXCzU,270.655,vp8,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,12.0,1280,720,319680,16.685
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,flv,3000000,12.0,1920,1080,216820,4.444
3_fF9rtYCQ0,256.20833999999996,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,h264,242000,24.0,320,240,219480,3.74
1WrA-SRsgEk,384.45099999999996,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,h264,5000000,25.0,1280,720,341172,67.032
0Au5-4UDHco,52.68,h264,480,360,372001,25.0,53,1265,0,1318,870136,1579497,0,2449633,vp8,539000,24.0,1280,720,140080,22.029
236x-T7D-8g,581.2330000000001,h264,480,360,295979,30.0,310,17128,0,17438,10151572,11352574,0,21504146,h264,242000,24.0,1280,720,322976,25.881999999999998
3o_2-igmsyo,440.967,h264,320,240,281642,30.0,236,12994,0,13230,2444863,13079542,0,15524405,mpeg4,820000,29.97,640,480,219656,5.088
3HVJ-p8L33A,163.89700000000002,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,mpeg4,820000,24.0,1920,1080,219656,11.145
3fpg-LlHcks,273.816,vp8,1920,1080,1571003,25.065932999999998,77,6766,0,6843,6190779,47579961,0,53770740,h264,5000000,25.0,176,144,219656,10.013
3fpg-LlHcks,273.816,vp8,1920,1080,1571003,25.065932999999998,77,6766,0,6843,6190779,47579961,0,53770740,vp8,109000,24.0,176,144,219656,5.728
3N6c-uPdNas,69.933,flv,320,240,272898,15.0,37,1013,0,1050,349781,2035796,0,2385577,h264,242000,12.0,320,240,219656,3.716
3_fF9rtYCQ0,256.20833999999996,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,vp8,5000000,29.97,320,240,219480,1.256
2NuI-Bp5brA,80.536,h264,480,360,690041,29.0,43,2374,0,2417,618732,6327913,0,6946645,flv,539000,24.0,480,360,219480,1.5519999999999998
3mWp-QQn-1M,167.39166,h264,1280,720,2207484,24.0,86,3931,0,4017,4369420,41819887,0,46189307,flv,56000,15.0,640,480,219656,3.7960000000000003
1lkF-VNDcss,458.625,h264,640,480,517364,29.0,245,13501,0,13746,5308581,24350943,0,29659524,flv,5000000,29.97,480,360,216820,1.7080000000000002
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,mpeg4,820000,25.0,640,480,219480,4.784
1a5f-GbYEaM,157.80167,h264,1280,720,2885589,25.0,72,3873,0,3945,5611970,51306874,0,56918844,h264,539000,24.0,480,360,216064,13.120999999999999
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,flv,820000,12.0,176,144,216820,1.068
0Hwk-yGT-M4,714.3710000000001,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,flv,820000,24.0,1280,720,165564,3.928
3Wdg-dsGihA,340.42400000000004,flv,320,240,244491,11.0,69,4012,0,4081,1168939,9234909,0,10403848,flv,820000,15.0,480,360,221152,0.6
0Hwk-yGT-M4,714.3710000000001,vp8,1280,720,652356,29.981792,143,21264,0,21407,14532530,43720516,0,58253046,flv,109000,29.97,176,144,165204,2.908
3fmy-4uvR9U,143.03333999999998,mpeg4,176,144,51082,12.0,31,1685,0,1716,56405,856907,0,913312,flv,5000000,29.97,640,480,219480,0.96
3xUU-YRicZA,131.76,vp8,640,480,104723,25.145039,37,3257,0,3294,945865,778937,0,1724802,vp8,539000,12.0,640,480,221152,3.088
3YNh-PI2q64,395.44,vp8,1280,720,1611942,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,h264,242000,29.97,176,144,221160,2.8760000000000003
3fpg-LlHcks,273.816,vp8,1920,1080,1571003,25.065932999999998,77,6766,0,6843,6190779,47579961,0,53770740,vp8,820000,15.0,176,144,219656,5.843999999999999
3YNh-PI2q64,395.44,vp8,1280,720,1611942,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,flv,109000,15.0,320,240,221160,1.548
22uE-OUUBH8,43.827,flv,320,240,272273,25.0,23,1081,0,1104,137210,1354404,0,1491614,flv,3000000,29.97,640,480,218932,1.6840000000000002
3SQY-ZB8hmI,473.0,h264,320,240,164017,25.0,198,10924,704,11826,1419320,8047423,0,9697521,flv,5000000,15.0,480,360,220900,1.084
0_VA-rJgmMI,750.433,vp8,1280,720,794075,13.482667000000001,81,10031,0,10112,3852576,70635013,0,74487589,h264,5000000,15.0,1280,720,324408,25.054000000000002
3SQY-ZB8hmI,473.0,h264,320,240,164017,25.0,198,10924,704,11826,1419320,8047423,0,9697521,mpeg4,56000,12.0,320,240,219656,1.6119999999999999
2TXm-QHXCzU,270.655,vp8,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,flv,539000,29.97,176,144,219480,1.608
3YNh-PI2q64,395.44,vp8,1280,720,1611942,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,h264,3000000,24.0,480,360,221160,9.801
2Y-k-006Zbs,67.583336,mpeg4,176,144,51225,12.0,15,777,0,792,47585,385164,0,432749,h264,5000000,29.97,1920,1080,637832,107.12700000000001
3Xyf-6FdtDA,49.178333,mpeg4,176,144,54338,7.0,10,334,0,344,33046,300986,0,334032,mpeg4,3000000,15.0,640,480,221160,1.848
76yV-TxnFo0,69.0,h264,320,240,259974,20.0,38,1343,0,1381,493150,1749132,0,2242282,flv,56000,25.0,320,240,28304,1.7080000000000002
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,vp8,56000,15.0,640,480,219656,4.788
K0qNp2W3YBI,571.567,h264,480,360,800318,30.0,606,7135,9407,17148,5742380,35875296,0,57179482,flv,5000000,12.0,320,240,51716,1.34
3DRy-Stwt9c,385.05199999999996,vp8,1280,720,441862,23.979221,77,9155,0,9232,16244376,5023129,0,21267505,h264,820000,29.97,176,144,219480,2.1959999999999997
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,vp8,109000,15.0,1920,1080,221160,19.637
3fmy-4uvR9U,143.03333999999998,mpeg4,176,144,51082,12.0,31,1685,0,1716,56405,856907,0,913312,vp8,56000,29.97,480,360,219480,2.844
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,vp8,3000000,12.0,320,240,221152,1.4680000000000002
1YDt-FkeZ4E,98.683334,mpeg4,176,144,55552,12.0,20,1164,0,1184,48267,636993,0,685260,flv,56000,12.0,176,144,217880,0.272
2NuI-Bp5brA,80.536,h264,480,360,690041,29.0,43,2374,0,2417,618732,6327913,0,6946645,vp8,242000,29.97,480,360,219480,10.460999999999999
3dI-kJGuWbY,292.092,h264,480,360,480125,29.0,156,8599,0,8755,2375028,15155062,0,17530090,vp8,56000,24.0,1920,1080,219480,34.47
0XTW-dqdT4w,216.55,h264,320,240,291150,29.0,112,6379,0,6491,1789334,6091735,0,7881069,mpeg4,109000,15.0,320,240,178188,1.92
3_fF9rtYCQ0,256.20833999999996,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,flv,109000,24.0,1920,1080,219480,2.492
0XTW-dqdT4w,216.55,h264,320,240,291150,29.0,112,6379,0,6491,1789334,6091735,0,7881069,flv,109000,25.0,1920,1080,204172,5.444
3YNh-PI2q64,395.44,vp8,1280,720,1611942,25.027847,80,9806,0,9886,5073258,74605061,0,79678319,vp8,5000000,24.0,176,144,221160,2.1519999999999997
08EV-X022WI,204.938,h264,480,360,297373,16.0,111,3169,0,3280,1451634,6166260,0,7617894,h264,3000000,25.0,480,360,102156,8.065
0ckO-lUydcc,177.33333000000002,mpeg4,176,144,53707,12.0,37,2091,0,2128,100969,1089548,0,1190517,flv,3000000,29.97,320,240,163632,0.44799999999999995
46oD-rS6PC8,95.462,h264,640,480,809256,29.0,51,2811,0,2862,886496,8770159,0,9656655,vp8,242000,12.0,1920,1080,221160,21.377
2SkA-cUEaJ0,490.6,h264,480,360,300437,25.0,256,12010,0,12266,1448177,16976151,0,18424328,h264,3000000,24.0,1920,1080,668116,99.898
1LXH-OibJYQ,42.2,h264,480,360,288705,25.0,23,1033,0,1056,216154,1306770,0,1522924,mpeg4,109000,25.0,176,144,216820,2.02
3ojsQWU7XWE,86.486,h264,640,480,356037,29.0,46,2547,0,2593,819680,3029350,0,3849030,flv,820000,15.0,1920,1080,219656,4.288
3BVV-0I-JlM,33.09,h264,320,240,279173,13.0,22,434,0,456,101794,1052937,0,1154731,mpeg4,3000000,12.0,320,240,219480,1.8519999999999999
3fmy-4uvR9U,143.03333999999998,mpeg4,176,144,51082,12.0,31,1685,0,1716,56405,856907,0,913312,vp8,242000,29.97,1280,720,219480,9.797
4Fob-eSnrb8,1768.9417,mpeg4,176,144,56152,12.0,354,20873,0,21227,1382103,11034284,0,12416387,flv,242000,29.97,176,144,231160,0.32799999999999996
0OUmDeBapbQ,316.95166,mpeg4,176,144,55396,12.0,64,3739,0,3803,111850,2082902,0,2194752,mpeg4,5000000,25.0,320,240,165700,1.3519999999999999
uR7y-Q1y0lI,1259.556,vp8,1280,720,2133886,30.010326,286,37497,0,37783,56817726,279150873,0,335968599,flv,56000,15.0,480,360,77456,5.452000000000001
1Vq6-f1kYeM,127.22166399999999,h264,1920,1080,3080852,23.0,70,2980,0,3050,3818903,45174992,0,48993895,vp8,109000,25.0,176,144,217348,7.912000000000001
2NuI-Bp5brA,80.536,h264,480,360,690041,29.0,43,2374,0,2417,618732,6327913,0,6946645,flv,539000,15.0,1280,720,219480,3.252
2TXm-QHXCzU,270.655,vp8,640,480,652967,30.062963,89,8028,0,8117,1912240,20178890,0,22091130,h264,109000,15.0,480,360,219480,7.636
1RGh-RmYxHY,217.518,h264,480,360,83054,29.0,112,6408,0,6520,406683,1851539,0,2258222,vp8,820000,12.0,1920,1080,217080,15.200999999999999
0_VA-rJgmMI,750.433,vp8,1280,720,794075,13.482667000000001,81,10031,0,10112,3852576,70635013,0,74487589,flv,820000,15.0,176,144,165700,1.68
1WrA-SRsgEk,384.45099999999996,h264,640,480,646432,29.0,205,11318,0,11523,2839955,28225248,0,31065203,mpeg4,539000,24.0,320,240,217544,2.752
04t6-jw9czg,130.35667,mpeg4,176,144,54590,12.0,27,1537,0,1564,64483,825054,0,889537,h264,539000,15.0,1920,1080,630804,45.306999999999995
3-Wy-Ftbd40,69.93833000000001,mpeg4,176,144,56717,12.0,14,825,0,839,47521,448322,0,495843,flv,109000,25.0,1280,720,221152,1.208
4NcD-WQyXCQ,860.056,vp8,1280,720,2688309,29.968605,277,25496,0,25773,12989828,276022270,0,289012098,mpeg4,5000000,24.0,1280,720,260732,9.373
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,vp8,820000,25.0,640,480,216820,10.001
4keb-__zqyQ,452.689,vp8,320,240,66680,5.705752400000001,42,2537,0,2579,207037,3566163,0,3773200,vp8,242000,15.0,640,480,248092,6.58
1oz8-nezz50,225.08,h264,480,360,538452,25.0,113,5515,0,5628,1873408,13275961,0,15149369,mpeg4,242000,29.97,176,144,216820,2.8680000000000003
3o_2-igmsyo,440.967,h264,320,240,281642,30.0,236,12994,0,13230,2444863,13079542,0,15524405,vp8,539000,24.0,1280,720,219656,13.841
1L6x-TgAldY,286.995,h264,480,360,508160,23.0,156,6726,0,6882,2285153,15944803,0,18229956,vp8,5000000,25.0,1920,1080,216820,60.34
1KXW-XA6QkQ,255.28,flv,320,240,250276,25.0,110,6272,0,6382,611474,7374864,0,7986338,mpeg4,109000,15.0,480,360,216820,1.996
1G6F-Huj2hY,110.966995,h264,480,360,397112,30.0,59,3271,0,3330,529627,4978664,0,5508291,flv,820000,25.0,1920,1080,216820,6.263999999999999
3dI-kJGuWbY,292.092,h264,480,360,480125,29.0,156,8599,0,8755,2375028,15155062,0,17530090,flv,5000000,25.0,176,144,219480,1.272
3ODf-KYiOZw,63.667,h264,640,480,972572,15.0,33,923,0,956,1259657,6480438,0,7740095,flv,109000,29.97,640,480,219656,1.516
0a6_--ZJXTE,290.01666,mpeg4,176,144,52783,12.0,61,3417,0,3478,119325,1794184,0,1913509,h264,56000,29.97,176,144,137576,1.864
0_VA-rJgmMI,750.433,vp8,1280,720,794075,13.482667000000001,81,10031,0,10112,3852576,70635013,0,74487589,vp8,56000,15.0,640,480,165700,4.9239999999999995
1Vq6-f1kYeM,127.22166399999999,h264,1920,1080,3080852,23.0,70,2980,0,3050,3818903,45174992,0,48993895,mpeg4,820000,25.0,176,144,217348,7.796
0OUmDeBapbQ,316.95166,mpeg4,176,144,55396,12.0,64,3739,0,3803,111850,2082902,0,2194752,h264,242000,25.0,1280,720,317212,22.989
3_fF9rtYCQ0,256.20833999999996,mpeg4,176,144,57565,12.0,56,3018,0,3074,302900,1540700,0,1843600,mpeg4,109000,24.0,640,480,219480,2.372
0ICm-Cu4_aE,476.957,vp8,1280,720,1387100,30.05252,105,14200,0,14305,3487520,79210885,0,82698405,vp8,3000000,24.0,1280,720,165700,22.325
_2al-ZI1Wss,74.535,mpeg4,176,144,55305,12.0,15,879,0,894,23996,491276,0,515272,mpeg4,5000000,15.0,640,480,219200,2.068
0XTW-dqdT4w,216.55,h264,320,240,291150,29.0,112,6379,0,6491,1789334,6091735,0,7881069,mpeg4,56000,12.0,176,144,175992,1.528
3fmy-4uvR9U,143.03333999999998,mpeg4,176,144,51082,12.0,31,1685,0,1716,56405,856907,0,913312,h264,3000000,15.0,1920,1080,628068,90.56200000000001
2kFF-0kB_4w,339.667,h264,640,480,257699,30.0,181,10010,0,10191,10121223,820261,0,10941484,flv,56000,24.0,176,144,219480,1.148
0I0e-5-iR3A,906.5983,mpeg4,176,144,56108,12.0,187,10692,0,10879,597549,5760936,0,6358485,mpeg4,820000,25.0,480,360,165668,2.2119999999999997
3HVJ-p8L33A,163.89700000000002,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,flv,5000000,25.0,1280,720,219656,3.1839999999999997
0Au5-4UDHco,52.68,h264,480,360,372001,25.0,53,1265,0,1318,870136,1579497,0,2449633,vp8,56000,12.0,176,144,140080,2.048
3xGu-rfcH3s,368.32,vp8,640,480,29096,25.021739999999998,74,9134,0,9208,869558,470067,0,1339625,vp8,109000,24.0,320,240,221152,1.876
1RMD-MxzJn8,64.933,flv,320,240,236793,15.0,39,936,0,975,318954,1603007,0,1921961,vp8,242000,25.0,176,144,217080,1.464
3HVJ-p8L33A,163.89700000000002,flv,320,240,267032,29.0,87,4826,0,4913,824159,4646573,0,5470732,h264,109000,24.0,320,240,219656,2.944
fKFZ-2CwPSg,60.55,h264,320,240,307184,20.0,33,1179,0,1212,435776,1889225,0,2325001,flv,5000000,12.0,1920,1080,82528,4.592
2u-5-Io725E,426.945,h264,1280,720,1064703,29.0,228,12567,0,12795,11297544,45523691,0,56821235,mpeg4,109000,15.0,480,360,219480,4.328
