Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Market Category,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP
Dodge,Dynasty,1992,regular unleaded,141,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,24,18,1851,2000
Dodge,Dynasty,1993,regular unleaded,141,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,26,18,1851,2000
Dodge,Dynasty,1993,regular unleaded,100,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,Sedan,24,18,1851,2000
Ford,E-150,1996,regular unleaded,199,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,15,11,5657,2000
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,14,12,5657,2000
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,15,11,5657,2000
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,15,11,5657,2000
Ford,E-150,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,14,12,5657,2000
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2000
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2123
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2074
Ford,E-150,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,18,14,5657,2000
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2301
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,18,13,5657,2079
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2256
Ford,E-150,1998,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Passenger Van,17,12,5657,2169
Ford,E-250,1996,regular unleaded,199,6,AUTOMATIC,rear wheel drive,3,Crossover,Large,Cargo Van,13,11,5657,2000
Ford,E-250,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,13,11,5657,2000
Ford,E-250,1996,regular unleaded,199,6,AUTOMATIC,rear wheel drive,3,Crossover,Large,Cargo Van,13,11,5657,2000
Ford,E-250,1996,regular unleaded,145,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,13,11,5657,2000
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Large,Cargo Van,17,12,5657,2000
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Large,Cargo Van,17,12,5657,2000
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,17,12,5657,2000
Ford,E-250,1997,regular unleaded,200,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,17,12,5657,2000
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,Crossover,Midsize,Cargo Van,17,13,5657,2080
Ford,E-250,1998,regular unleaded,235,6,AUTOMATIC,rear wheel drive,3,Crossover,Large,Cargo Van,17,13,5657,2107
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,55850
Mercedes-Benz,E-Class,2015,premium unleaded (required),550,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,23,16,617,93600
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,617,53350
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance,Hybrid",Midsize,Sedan,29,24,617,57100
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,54800
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,59000
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,54300
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,617,67750
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,52300
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,617,100600
Mercedes-Benz,E-Class,2015,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,617,103200
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,52300
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,64850
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,54300
Mercedes-Benz,E-Class,2015,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,59400
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,61350
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,51800
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,59000
Mercedes-Benz,E-Class,2015,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,54800
Mercedes-Benz,E-Class,2015,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,51800
Mercedes-Benz,E-Class,2015,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,62350
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,63100
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,59900
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Wagon,27,20,617,59900
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,55150
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,53100
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,65600
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Sedan,22,15,617,101700
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,rear wheel drive,4,"Luxury,Performance",Midsize,Sedan,29,20,617,53100
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,55600
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Coupe,29,20,617,54200
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,60300
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,62250
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,all wheel drive,4,"Diesel,Luxury",Midsize,Sedan,38,27,617,55150
Mercedes-Benz,E-Class,2016,premium unleaded (required),302,6,AUTOMATIC,all wheel drive,4,"Luxury,Performance",Midsize,Sedan,28,20,617,55600
Mercedes-Benz,E-Class,2016,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,26,17,617,68700
Mercedes-Benz,E-Class,2016,premium unleaded (required),577,8,AUTOMATIC,all wheel drive,4,"Factory Tuner,Luxury,High-Performance",Midsize,Wagon,21,15,617,104300
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,52650
Mercedes-Benz,E-Class,2016,diesel,195,4,AUTOMATIC,rear wheel drive,4,"Diesel,Luxury",Midsize,Sedan,42,28,617,52650
Mercedes-Benz,E-Class,2016,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,56700
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,Performance",Midsize,Convertible,29,20,617,62600
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,617,54650
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,all wheel drive,4,Luxury,Midsize,Sedan,29,22,617,54650
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,all wheel drive,2,"Luxury,Performance",Midsize,Coupe,28,20,617,57050
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,617,52150
Mercedes-Benz,E-Class,2017,premium unleaded (required),241,4,AUTOMATIC,rear wheel drive,4,Luxury,Midsize,Sedan,30,22,617,52150
Mercedes-Benz,E-Class,2017,premium unleaded (required),329,6,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,29,20,617,54550
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Coupe,26,18,617,60650
Mercedes-Benz,E-Class,2017,premium unleaded (required),402,8,AUTOMATIC,rear wheel drive,2,"Luxury,High-Performance",Midsize,Convertible,25,17,617,69100
Volkswagen,e-Golf,2015,electric,115,8,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,33450
Volkswagen,e-Golf,2015,electric,115,8,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,35445
Volkswagen,e-Golf,2016,electric,115,8,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,28995
Volkswagen,e-Golf,2016,electric,115,8,DIRECT_DRIVE,front wheel drive,4,Hatchback,Compact,4dr Hatchback,105,126,873,35595
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,31460
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,26630
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,27630
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,28985
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,27840
Ford,E-Series Van,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,30560
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,27325
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,31485
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,30145
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,17,13,5657,28785
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,17,13,5657,28540
Ford,E-Series Van,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,32385
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,5657,28600
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,12,5657,32760
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Cargo Van,16,13,5657,30060
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,5657,31420
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,12,5657,33660
Ford,E-Series Van,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Large,Cargo Van,16,13,5657,29815
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,28760
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,34320
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,35620
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,34160
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,31200
Ford,E-Series Wagon,2012,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,31855
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,35245
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,36545
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,32785
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,35085
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,29455
Ford,E-Series Wagon,2013,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,31900
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,32675
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,37320
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,36020
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,35860
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),255,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,15,11,5657,33560
Ford,E-Series Wagon,2014,flex-fuel (unleaded/E85),225,8,AUTOMATIC,rear wheel drive,3,Flex Fuel,Midsize,Passenger Van,16,13,5657,30230
Mercedes-Benz,E55 AMG,1999,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,617,5878
Mercedes-Benz,E55 AMG,2000,regular unleaded,349,8,AUTOMATIC,rear wheel drive,4,"Factory Tuner,Luxury,Performance",Midsize,Sedan,21,15,617,6120
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,38,30,2031,10775
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,36,28,2031,11575
Toyota,ECHO,2003,regular unleaded,108,4,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,38,30,2031,10245
Toyota,ECHO,2003,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,36,28,2031,11045
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,38,30,2031,10885
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,36,28,2031,11685
Toyota,ECHO,2004,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,36,28,2031,11155
Toyota,ECHO,2004,regular unleaded,108,4,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,38,30,2031,10355
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,38,30,2031,10985
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,36,28,2031,11255
Toyota,ECHO,2005,regular unleaded,108,4,AUTOMATIC,front wheel drive,4,"Factory Tuner,Luxury,Performance",Compact,Sedan,36,28,2031,11785
Toyota,ECHO,2005,regular unleaded,108,4,MANUAL,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Coupe,38,30,2031,10455
Mitsubishi,Eclipse Spyder,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,"Factory Tuner,Luxury,Performance",Compact,Convertible,26,19,436,27799
Mitsubishi,Eclipse Spyder,2010,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,32599
Mitsubishi,Eclipse Spyder,2011,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,32599
Mitsubishi,Eclipse Spyder,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,27,20,436,27999
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,27,20,436,28299
Mitsubishi,Eclipse Spyder,2012,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,24,16,436,32599
Mitsubishi,Eclipse Spyder,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Performance,Compact,Convertible,27,20,436,27999
Mitsubishi,Eclipse,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,436,24699
Mitsubishi,Eclipse,2010,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,20699
Mitsubishi,Eclipse,2010,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,24,16,436,29089
Mitsubishi,Eclipse,2010,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,27,20,436,21699
Mitsubishi,Eclipse,2010,premium unleaded (recommended),265,6,MANUAL,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,16,436,28089
Mitsubishi,Eclipse,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,24699
Mitsubishi,Eclipse,2011,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,19999
Mitsubishi,Eclipse,2011,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,18999
Mitsubishi,Eclipse,2011,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,17,436,29089
Mitsubishi,Eclipse,2012,regular unleaded,162,4,MANUAL,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,19499
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,20499
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,24699
Mitsubishi,Eclipse,2012,premium unleaded (recommended),265,6,AUTOMATIC,front wheel drive,2,"Hatchback,Performance",Compact,2dr Hatchback,25,17,436,29089
Mitsubishi,Eclipse,2012,regular unleaded,162,4,AUTOMATIC,front wheel drive,2,Hatchback,Compact,2dr Hatchback,28,20,436,24699
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,5657,30095
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,5657,33495
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,28100
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,31500
Ford,Edge,2015,regular unleaded,315,6,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,24,17,5657,40095
Ford,Edge,2015,regular unleaded,315,6,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,27,18,5657,38100
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,all wheel drive,4,Crossover,Midsize,4dr SUV,28,20,5657,37595
Ford,Edge,2015,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,35600
Ford,Edge,2016,premium unleaded (recommended),245,4,AUTOMATIC,front wheel drive,4,Crossover,Midsize,4dr SUV,30,20,5657,28700
