A,B,C,D,AVERAGE
896.0,585.0,583.0,226.0,572.5
245.0,270.0,716.0,120.0,337.75
301.0,677.0,395.0,416.0,447.25
254.0,144.0,344.0,287.0,257.25
417.0,524.0,9.0,737.0,421.75
188.0,396.0,710.0,157.0,362.75
940.0,291.0,13.0,312.0,389.0
821.0,608.0,811.0,981.0,805.25
533.0,668.0,955.0,713.0,717.25
442.0,811.0,687.0,455.0,598.75
690.0,325.0,799.0,6.0,455.0
617.0,62.0,953.0,590.0,555.5
554.0,425.0,453.0,242.0,418.5
862.0,181.0,415.0,400.0,464.5
584.0,747.0,663.0,276.0,567.5
214.0,889.0,691.0,211.0,501.25
283.0,982.0,761.0,847.0,718.25
921.0,348.0,531.0,254.0,513.5
735.0,502.0,791.0,174.0,550.5
92.0,638.0,174.0,830.0,433.5
728.0,776.0,145.0,429.0,519.5
195.0,505.0,951.0,290.0,485.25
12.0,122.0,774.0,964.0,468.0
290.0,80.0,128.0,36.0,133.5
307.0,876.0,947.0,85.0,553.75
853.0,207.0,0.0,325.0,346.25
712.0,684.0,162.0,831.0,597.25
996.0,38.0,761.0,233.0,507.0
843.0,811.0,447.0,38.0,534.75
709.0,828.0,644.0,652.0,708.25
954.0,907.0,16.0,156.0,508.25
410.0,763.0,761.0,717.0,662.75
403.0,433.0,9.0,545.0,347.5
12.0,451.0,448.0,144.0,263.75
246.0,45.0,38.0,223.0,138.0
171.0,749.0,505.0,649.0,518.5
719.0,988.0,433.0,732.0,718.0
920.0,915.0,457.0,327.0,654.75
608.0,884.0,326.0,785.0,650.75
96.0,586.0,298.0,548.0,382.0
41.0,69.0,629.0,669.0,352.0
683.0,451.0,216.0,514.0,466.0
333.0,403.0,95.0,48.0,219.75
888.0,69.0,67.0,766.0,447.5
203.0,981.0,628.0,922.0,683.5
349.0,766.0,511.0,769.0,598.75
905.0,256.0,961.0,473.0,648.75
493.0,596.0,401.0,677.0,541.75
681.0,610.0,139.0,205.0,408.75
493.0,804.0,189.0,708.0,548.5
402.0,860.0,535.0,522.0,579.75
518.0,84.0,337.0,240.0,294.75
608.0,822.0,151.0,479.0,515.0
184.0,56.0,869.0,364.0,368.25
370.0,389.0,97.0,11.0,216.75
824.0,333.0,552.0,735.0,611.0
221.0,647.0,195.0,137.0,300.0
601.0,671.0,849.0,965.0,771.5
327.0,261.0,119.0,934.0,410.25
275.0,32.0,596.0,647.0,387.5
970.0,250.0,743.0,379.0,585.5
322.0,979.0,466.0,82.0,462.25
472.0,531.0,656.0,655.0,578.5
240.0,70.0,128.0,537.0,243.75
15.0,884.0,182.0,940.0,505.25
245.0,728.0,694.0,524.0,547.75
452.0,741.0,84.0,554.0,457.75
795.0,676.0,381.0,808.0,665.0
169.0,118.0,335.0,344.0,241.5
74.0,65.0,448.0,825.0,353.0
164.0,665.0,175.0,22.0,256.5
199.0,867.0,864.0,599.0,632.25
119.0,882.0,720.0,918.0,659.75
567.0,617.0,89.0,151.0,356.0
613.0,678.0,965.0,256.0,628.0
938.0,162.0,585.0,655.0,585.0
5.0,584.0,935.0,801.0,581.25
252.0,757.0,219.0,456.0,421.0
238.0,668.0,460.0,701.0,516.75
69.0,633.0,722.0,946.0,592.5
596.0,68.0,563.0,430.0,414.25
550.0,144.0,505.0,703.0,475.5
821.0,786.0,191.0,636.0,608.5
792.0,444.0,81.0,682.0,499.75
959.0,730.0,610.0,942.0,810.25
281.0,134.0,177.0,473.0,266.25
222.0,741.0,743.0,93.0,449.75
202.0,466.0,980.0,878.0,631.5
847.0,669.0,670.0,204.0,597.5
931.0,324.0,635.0,11.0,475.25
20.0,905.0,411.0,63.0,349.75
460.0,209.0,740.0,314.0,430.75
901.0,826.0,668.0,621.0,754.0
738.0,219.0,528.0,242.0,431.75
26.0,613.0,896.0,527.0,515.5
618.0,351.0,940.0,309.0,554.5
181.0,401.0,482.0,818.0,470.5
248.0,944.0,170.0,878.0,560.0
635.0,744.0,794.0,334.0,626.75
517.0,359.0,942.0,800.0,654.5
862.0,856.0,719.0,683.0,780.0
28.0,163.0,433.0,80.0,176.0
165.0,791.0,369.0,422.0,436.75
443.0,971.0,650.0,432.0,624.0
409.0,944.0,816.0,144.0,578.25
365.0,958.0,683.0,904.0,727.5
798.0,201.0,336.0,132.0,366.75
588.0,402.0,339.0,170.0,374.75
247.0,187.0,337.0,689.0,365.0
130.0,426.0,635.0,177.0,342.0
720.0,454.0,612.0,472.0,564.5
489.0,143.0,101.0,556.0,322.25
277.0,155.0,392.0,498.0,330.5
362.0,511.0,275.0,876.0,506.0
534.0,42.0,883.0,485.0,486.0
426.0,955.0,641.0,465.0,621.75
805.0,793.0,708.0,151.0,614.25
399.0,649.0,410.0,583.0,510.25
834.0,182.0,701.0,594.0,577.75
764.0,343.0,48.0,834.0,497.25
452.0,806.0,481.0,721.0,615.0
245.0,838.0,102.0,648.0,458.25
952.0,416.0,834.0,971.0,793.25
595.0,5.0,515.0,710.0,456.25
594.0,788.0,493.0,627.0,625.5
949.0,523.0,36.0,729.0,559.25
361.0,446.0,58.0,682.0,386.75
772.0,998.0,847.0,385.0,750.5
45.0,147.0,99.0,772.0,265.75
535.0,374.0,922.0,443.0,568.5
275.0,956.0,783.0,449.0,615.75
412.0,766.0,787.0,628.0,648.25
991.0,786.0,260.0,530.0,641.75
758.0,457.0,560.0,76.0,462.75
413.0,514.0,75.0,635.0,409.25
212.0,482.0,611.0,351.0,414.0
68.0,554.0,861.0,963.0,611.5
551.0,58.0,31.0,385.0,256.25
622.0,279.0,62.0,863.0,456.5
660.0,100.0,539.0,445.0,436.0
514.0,202.0,535.0,56.0,326.75
228.0,226.0,149.0,594.0,299.25
314.0,506.0,65.0,470.0,338.75
768.0,876.0,604.0,563.0,702.75
100.0,401.0,318.0,439.0,314.5
12.0,839.0,69.0,135.0,263.75
35.0,745.0,553.0,567.0,475.0
13.0,458.0,109.0,231.0,202.75
642.0,762.0,775.0,43.0,555.5
326.0,437.0,55.0,696.0,378.5
393.0,601.0,499.0,464.0,489.25
364.0,314.0,513.0,626.0,454.25
212.0,96.0,209.0,843.0,340.0
162.0,499.0,49.0,701.0,352.75
684.0,809.0,784.0,455.0,683.0
155.0,296.0,226.0,339.0,254.0
545.0,739.0,578.0,895.0,689.25
50.0,232.0,811.0,921.0,503.5
566.0,728.0,178.0,7.0,369.75
767.0,561.0,911.0,591.0,707.5
298.0,153.0,293.0,578.0,330.5
188.0,735.0,342.0,733.0,499.5
293.0,622.0,260.0,642.0,454.25
409.0,285.0,832.0,368.0,473.5
769.0,444.0,98.0,610.0,480.25
538.0,334.0,514.0,932.0,579.5
714.0,639.0,565.0,314.0,558.0
290.0,554.0,542.0,399.0,446.25
849.0,34.0,181.0,496.0,390.0
126.0,726.0,920.0,411.0,545.75
411.0,515.0,296.0,432.0,413.5
962.0,578.0,203.0,212.0,488.75
982.0,872.0,825.0,507.0,796.5
417.0,430.0,17.0,821.0,421.25
873.0,420.0,581.0,496.0,592.5
30.0,863.0,759.0,698.0,587.5
136.0,99.0,360.0,817.0,353.0
639.0,761.0,36.0,909.0,586.25
163.0,368.0,340.0,863.0,433.5
991.0,838.0,5.0,601.0,608.75
280.0,441.0,323.0,633.0,419.25
516.0,882.0,794.0,4.0,549.0
198.0,384.0,956.0,351.0,472.25
858.0,744.0,162.0,340.0,526.0
677.0,563.0,187.0,265.0,423.0
564.0,327.0,508.0,540.0,484.75
820.0,175.0,587.0,790.0,593.0
524.0,948.0,556.0,739.0,691.75
156.0,320.0,74.0,448.0,249.5
420.0,931.0,284.0,645.0,570.0
536.0,985.0,543.0,908.0,743.0
670.0,772.0,147.0,949.0,634.5
80.0,445.0,35.0,532.0,273.0
428.0,984.0,290.0,517.0,554.75
87.0,629.0,137.0,136.0,247.25
967.0,64.0,940.0,538.0,627.25
395.0,834.0,248.0,458.0,483.75
989.0,311.0,704.0,357.0,590.25
984.0,143.0,676.0,689.0,623.0
894.0,606.0,347.0,446.0,573.25
588.0,595.0,848.0,252.0,570.75
662.0,241.0,504.0,371.0,444.5
277.0,161.0,678.0,56.0,293.0
636.0,481.0,99.0,724.0,485.0
696.0,166.0,638.0,412.0,478.0
470.0,52.0,141.0,764.0,356.75
165.0,623.0,693.0,758.0,559.75
707.0,13.0,583.0,56.0,339.75
128.0,730.0,162.0,16.0,259.0
986.0,900.0,512.0,593.0,747.75
719.0,984.0,780.0,608.0,772.75
11.0,566.0,451.0,561.0,397.25
44.0,297.0,762.0,784.0,471.75
313.0,258.0,584.0,108.0,315.75
380.0,967.0,112.0,583.0,510.5
817.0,70.0,203.0,988.0,519.5
56.0,245.0,596.0,390.0,321.75
182.0,890.0,848.0,554.0,618.5
766.0,561.0,409.0,499.0,558.75
246.0,782.0,750.0,514.0,573.0
92.0,489.0,971.0,965.0,629.25
965.0,356.0,749.0,571.0,660.25
578.0,186.0,76.0,716.0,389.0
126.0,534.0,811.0,693.0,541.0
588.0,108.0,93.0,971.0,440.0
937.0,260.0,410.0,481.0,522.0
824.0,779.0,52.0,17.0,418.0
304.0,63.0,474.0,231.0,268.0
911.0,700.0,349.0,353.0,578.25
1.0,956.0,163.0,322.0,360.5
929.0,346.0,815.0,441.0,632.75
469.0,400.0,264.0,26.0,289.75
168.0,862.0,116.0,261.0,351.75
311.0,837.0,767.0,650.0,641.25
842.0,405.0,484.0,110.0,460.25
411.0,226.0,623.0,208.0,367.0
432.0,809.0,427.0,803.0,617.75
231.0,989.0,716.0,488.0,606.0
27.0,598.0,134.0,682.0,360.25
26.0,123.0,917.0,564.0,407.5
555.0,533.0,130.0,133.0,337.75
803.0,294.0,581.0,378.0,514.0
485.0,752.0,648.0,762.0,661.75
825.0,121.0,279.0,874.0,524.75
90.0,893.0,309.0,334.0,406.5
400.0,516.0,706.0,716.0,584.5
886.0,724.0,288.0,195.0,523.25
999.0,320.0,803.0,238.0,590.0
572.0,198.0,448.0,401.0,404.75
204.0,148.0,752.0,357.0,365.25
729.0,890.0,903.0,793.0,828.75
160.0,424.0,239.0,188.0,252.75
769.0,927.0,177.0,291.0,541.0
143.0,478.0,418.0,106.0,286.25
433.0,453.0,157.0,618.0,415.25
127.0,478.0,920.0,429.0,488.5
765.0,417.0,217.0,410.0,452.25
461.0,548.0,138.0,848.0,498.75
302.0,728.0,959.0,573.0,640.5
507.0,493.0,38.0,476.0,378.5
535.0,849.0,807.0,203.0,598.5
42.0,499.0,401.0,155.0,274.25
40.0,45.0,674.0,243.0,250.5
591.0,672.0,627.0,877.0,691.75
872.0,234.0,98.0,499.0,425.75
798.0,8.0,923.0,667.0,599.0
560.0,679.0,403.0,346.0,497.0
808.0,530.0,763.0,285.0,596.5
109.0,100.0,978.0,555.0,435.5
947.0,798.0,930.0,340.0,753.75
644.0,298.0,226.0,624.0,448.0
675.0,286.0,337.0,213.0,377.75
582.0,437.0,339.0,870.0,557.0
379.0,922.0,721.0,177.0,549.75
639.0,285.0,582.0,48.0,388.5
317.0,474.0,124.0,65.0,245.0
25.0,110.0,786.0,478.0,349.75
145.0,150.0,849.0,38.0,295.5
367.0,959.0,448.0,819.0,648.25
885.0,751.0,670.0,851.0,789.25
999.0,881.0,830.0,520.0,807.5
941.0,916.0,14.0,799.0,667.5
473.0,43.0,898.0,271.0,421.25
542.0,598.0,449.0,456.0,511.25
959.0,806.0,248.0,911.0,731.0
665.0,132.0,243.0,573.0,403.25
715.0,75.0,15.0,449.0,313.5
468.0,387.0,328.0,738.0,480.25
330.0,495.0,431.0,330.0,396.5
852.0,520.0,488.0,286.0,536.5
546.0,506.0,686.0,94.0,458.0
752.0,920.0,411.0,576.0,664.75
227.0,869.0,18.0,14.0,282.0
139.0,37.0,831.0,354.0,340.25
795.0,884.0,958.0,209.0,711.5
455.0,218.0,642.0,479.0,448.5
787.0,32.0,954.0,163.0,484.0
247.0,922.0,457.0,504.0,532.5
599.0,117.0,259.0,805.0,445.0
22.0,451.0,859.0,365.0,424.25
655.0,650.0,291.0,687.0,570.75
620.0,513.0,388.0,312.0,458.25
458.0,212.0,545.0,440.0,413.75
241.0,662.0,957.0,873.0,683.25
741.0,989.0,715.0,636.0,770.25
823.0,679.0,551.0,570.0,655.75
586.0,384.0,887.0,405.0,565.5
359.0,258.0,148.0,509.0,318.5
624.0,449.0,640.0,64.0,444.25
396.0,99.0,391.0,621.0,376.75
60.0,427.0,20.0,434.0,235.25
151.0,741.0,15.0,623.0,382.5
230.0,288.0,556.0,419.0,373.25
351.0,645.0,911.0,481.0,597.0
293.0,433.0,419.0,461.0,401.5
508.0,786.0,164.0,981.0,609.75
44.0,38.0,953.0,565.0,400.0
155.0,634.0,624.0,180.0,398.25
159.0,98.0,191.0,604.0,263.0
843.0,91.0,114.0,7.0,263.75
777.0,523.0,578.0,840.0,679.5
851.0,245.0,248.0,187.0,382.75
567.0,162.0,683.0,485.0,474.25
36.0,413.0,942.0,756.0,536.75
621.0,594.0,43.0,737.0,498.75
121.0,326.0,367.0,734.0,387.0
471.0,433.0,21.0,166.0,272.75
669.0,678.0,733.0,238.0,579.5
270.0,668.0,257.0,985.0,545.0
38.0,614.0,829.0,412.0,473.25
516.0,206.0,466.0,320.0,377.0
630.0,820.0,908.0,483.0,710.25
718.0,677.0,70.0,327.0,448.0
69.0,655.0,682.0,701.0,526.75
30.0,381.0,685.0,23.0,279.75
63.0,757.0,615.0,62.0,374.25
879.0,819.0,158.0,988.0,711.0
439.0,254.0,630.0,657.0,495.0
162.0,686.0,157.0,806.0,452.75
244.0,165.0,854.0,444.0,426.75
964.0,744.0,18.0,193.0,479.75
567.0,200.0,10.0,446.0,305.75
710.0,233.0,127.0,398.0,367.0
389.0,730.0,143.0,375.0,409.25
81.0,125.0,993.0,473.0,418.0
691.0,332.0,498.0,39.0,390.0
746.0,49.0,140.0,646.0,395.25
664.0,171.0,933.0,495.0,565.75
343.0,305.0,709.0,707.0,516.0
548.0,156.0,38.0,359.0,275.25
651.0,412.0,993.0,562.0,654.5
693.0,25.0,192.0,590.0,375.0
599.0,791.0,863.0,651.0,726.0
511.0,893.0,774.0,859.0,759.25
565.0,80.0,40.0,793.0,369.5
988.0,824.0,156.0,918.0,721.5
141.0,839.0,547.0,607.0,533.5
129.0,225.0,65.0,696.0,278.75
808.0,472.0,777.0,451.0,627.0
389.0,488.0,907.0,452.0,559.0
637.0,435.0,743.0,303.0,529.5
440.0,102.0,292.0,618.0,363.0
558.0,133.0,159.0,12.0,215.5
190.0,74.0,76.0,985.0,331.25
734.0,38.0,297.0,859.0,482.0
417.0,779.0,961.0,605.0,690.5
219.0,220.0,522.0,808.0,442.25
974.0,486.0,835.0,650.0,736.25
717.0,277.0,603.0,401.0,499.5
556.0,820.0,710.0,326.0,603.0
197.0,552.0,730.0,310.0,447.25
909.0,157.0,348.0,671.0,521.25
445.0,231.0,362.0,613.0,412.75
623.0,108.0,31.0,14.0,194.0
257.0,446.0,619.0,230.0,388.0
518.0,657.0,931.0,691.0,699.25
876.0,655.0,592.0,436.0,639.75
992.0,603.0,603.0,786.0,746.0
439.0,487.0,19.0,308.0,313.25
446.0,208.0,785.0,819.0,564.5
826.0,938.0,9.0,712.0,621.25
863.0,549.0,65.0,134.0,402.75
554.0,414.0,608.0,138.0,428.5
669.0,807.0,956.0,771.0,800.75
530.0,395.0,885.0,662.0,618.0
501.0,448.0,580.0,23.0,388.0
752.0,763.0,466.0,915.0,724.0
930.0,109.0,885.0,209.0,533.25
424.0,886.0,795.0,225.0,582.5
576.0,594.0,611.0,304.0,521.25
830.0,554.0,850.0,735.0,742.25
177.0,22.0,143.0,270.0,153.0
544.0,17.0,118.0,998.0,419.25
205.0,741.0,45.0,973.0,491.0
576.0,298.0,187.0,938.0,499.75
794.0,988.0,565.0,19.0,591.5
773.0,391.0,316.0,154.0,408.5
247.0,677.0,857.0,120.0,475.25
127.0,326.0,135.0,36.0,156.0
644.0,119.0,973.0,351.0,521.75
911.0,131.0,268.0,10.0,330.0
115.0,811.0,5.0,768.0,424.75
927.0,534.0,901.0,781.0,785.75
584.0,196.0,267.0,746.0,448.25
534.0,370.0,355.0,216.0,368.75
520.0,798.0,208.0,757.0,570.75
443.0,357.0,833.0,805.0,609.5
863.0,719.0,992.0,328.0,725.5
964.0,692.0,312.0,294.0,565.5
978.0,457.0,567.0,369.0,592.75
782.0,559.0,595.0,163.0,524.75
950.0,513.0,678.0,702.0,710.75
482.0,679.0,934.0,218.0,578.25
607.0,298.0,754.0,578.0,559.25
965.0,628.0,17.0,469.0,519.75
657.0,69.0,474.0,463.0,415.75
359.0,73.0,20.0,668.0,280.0
834.0,261.0,163.0,211.0,367.25
850.0,5.0,867.0,825.0,636.75
796.0,132.0,647.0,371.0,486.5
923.0,394.0,333.0,90.0,435.0
538.0,856.0,905.0,874.0,793.25
791.0,619.0,46.0,843.0,574.75
301.0,513.0,896.0,348.0,514.5
90.0,343.0,20.0,823.0,319.0
856.0,450.0,707.0,584.0,649.25
924.0,332.0,617.0,93.0,491.5
217.0,358.0,954.0,522.0,512.75
652.0,770.0,586.0,346.0,588.5
876.0,921.0,916.0,774.0,871.75
549.0,659.0,448.0,508.0,541.0
92.0,369.0,521.0,704.0,421.5
320.0,499.0,106.0,937.0,465.5
575.0,931.0,818.0,306.0,657.5
148.0,462.0,816.0,372.0,449.5
769.0,22.0,376.0,623.0,447.5
492.0,361.0,506.0,218.0,394.25
851.0,764.0,318.0,816.0,687.25
519.0,943.0,334.0,652.0,612.0
788.0,278.0,924.0,609.0,649.75
239.0,859.0,95.0,870.0,515.75
208.0,414.0,102.0,290.0,253.5
773.0,969.0,626.0,174.0,635.5
136.0,85.0,518.0,688.0,356.75
725.0,938.0,887.0,957.0,876.75
149.0,784.0,179.0,433.0,386.25
871.0,768.0,463.0,93.0,548.75
154.0,753.0,972.0,702.0,645.25
71.0,609.0,10.0,233.0,230.75
336.0,419.0,312.0,401.0,367.0
221.0,323.0,221.0,439.0,301.0
280.0,479.0,271.0,437.0,366.75
504.0,195.0,11.0,453.0,290.75
302.0,302.0,678.0,395.0,419.25
106.0,85.0,305.0,270.0,191.5
282.0,225.0,280.0,427.0,303.5
291.0,180.0,474.0,557.0,375.5
61.0,234.0,375.0,66.0,184.0
924.0,554.0,104.0,619.0,550.25
770.0,888.0,655.0,621.0,733.5
475.0,543.0,58.0,477.0,388.25
49.0,169.0,151.0,672.0,260.25
498.0,660.0,257.0,364.0,444.75
827.0,533.0,5.0,430.0,448.75
465.0,403.0,815.0,629.0,578.0
922.0,433.0,875.0,810.0,760.0
222.0,493.0,104.0,181.0,250.0
933.0,439.0,95.0,792.0,564.75
860.0,290.0,317.0,91.0,389.5
145.0,598.0,819.0,913.0,618.75
895.0,261.0,644.0,502.0,575.5
97.0,325.0,972.0,512.0,476.5
173.0,434.0,940.0,720.0,566.75
821.0,361.0,700.0,341.0,555.75
284.0,845.0,579.0,363.0,517.75
264.0,972.0,221.0,951.0,602.0
229.0,207.0,273.0,229.0,234.5
735.0,289.0,474.0,257.0,438.75
534.0,365.0,865.0,788.0,638.0
377.0,588.0,242.0,115.0,330.5
610.0,777.0,648.0,17.0,513.0
396.0,948.0,25.0,760.0,532.25
589.0,552.0,797.0,126.0,516.0
656.0,34.0,244.0,818.0,438.0
690.0,930.0,105.0,846.0,642.75
273.0,589.0,453.0,793.0,527.0
677.0,203.0,572.0,894.0,586.5
799.0,37.0,128.0,907.0,467.75
457.0,391.0,475.0,27.0,337.5
597.0,634.0,687.0,757.0,668.75
854.0,306.0,69.0,321.0,387.5
603.0,26.0,984.0,244.0,464.25
216.0,407.0,319.0,330.0,318.0
643.0,95.0,399.0,32.0,292.25
203.0,258.0,6.0,482.0,237.25
498.0,935.0,4.0,813.0,562.5
708.0,615.0,958.0,168.0,612.25
627.0,976.0,769.0,313.0,671.25
619.0,128.0,816.0,424.0,496.75
236.0,835.0,491.0,139.0,425.25
128.0,539.0,79.0,570.0,329.0
823.0,216.0,685.0,841.0,641.25
337.0,418.0,986.0,212.0,488.25
716.0,535.0,84.0,134.0,367.25
944.0,320.0,56.0,578.0,474.5
753.0,165.0,0.0,602.0,380.0
902.0,143.0,195.0,355.0,398.75
391.0,110.0,17.0,762.0,320.0
326.0,342.0,327.0,966.0,490.25
747.0,193.0,777.0,0.0,429.25
655.0,311.0,25.0,568.0,389.75
487.0,117.0,63.0,937.0,401.0
827.0,370.0,595.0,810.0,650.5
913.0,575.0,938.0,197.0,655.75
858.0,238.0,586.0,387.0,517.25
789.0,738.0,499.0,90.0,529.0
285.0,185.0,180.0,396.0,261.5
888.0,827.0,793.0,121.0,657.25
136.0,689.0,688.0,256.0,442.25
725.0,682.0,933.0,957.0,824.25
722.0,156.0,50.0,777.0,426.25
54.0,324.0,615.0,834.0,456.75
243.0,452.0,554.0,141.0,347.5
42.0,793.0,528.0,319.0,420.5
524.0,278.0,171.0,346.0,329.75
276.0,992.0,905.0,802.0,743.75
808.0,826.0,157.0,925.0,679.0
594.0,53.0,715.0,163.0,381.25
307.0,460.0,67.0,779.0,403.25
283.0,827.0,325.0,933.0,592.0
486.0,7.0,119.0,212.0,206.0
601.0,575.0,255.0,720.0,537.75
670.0,701.0,612.0,578.0,640.25
21.0,778.0,394.0,346.0,384.75
160.0,743.0,743.0,894.0,635.0
427.0,471.0,81.0,934.0,478.25
629.0,48.0,741.0,473.0,472.75
242.0,982.0,410.0,974.0,652.0
59.0,235.0,234.0,724.0,313.0
293.0,132.0,65.0,993.0,370.75
101.0,879.0,463.0,774.0,554.25
845.0,192.0,682.0,338.0,514.25
867.0,260.0,90.0,581.0,449.5
579.0,700.0,311.0,381.0,492.75
207.0,376.0,81.0,647.0,327.75
226.0,193.0,241.0,896.0,389.0
782.0,503.0,584.0,105.0,493.5
350.0,186.0,5.0,102.0,160.75
589.0,56.0,243.0,533.0,355.25
767.0,23.0,994.0,425.0,552.25
960.0,703.0,467.0,674.0,701.0
21.0,625.0,758.0,948.0,588.0
272.0,699.0,125.0,824.0,480.0
483.0,73.0,648.0,366.0,392.5
492.0,555.0,868.0,12.0,481.75
453.0,6.0,272.0,790.0,380.25
846.0,877.0,329.0,0.0,513.0
394.0,618.0,348.0,662.0,505.5
783.0,735.0,658.0,42.0,554.5
591.0,34.0,196.0,366.0,296.75
262.0,768.0,923.0,188.0,535.25
472.0,753.0,592.0,503.0,580.0
522.0,280.0,379.0,569.0,437.5
155.0,698.0,740.0,923.0,629.0
841.0,195.0,98.0,102.0,309.0
623.0,231.0,90.0,988.0,483.0
704.0,458.0,848.0,605.0,653.75
383.0,43.0,776.0,811.0,503.25
396.0,397.0,837.0,892.0,630.5
388.0,227.0,359.0,532.0,376.5
974.0,784.0,293.0,947.0,749.5
940.0,863.0,790.0,825.0,854.5
297.0,682.0,262.0,897.0,534.5
129.0,493.0,495.0,889.0,501.5
31.0,777.0,942.0,581.0,582.75
512.0,374.0,955.0,873.0,678.5
139.0,130.0,724.0,204.0,299.25
599.0,630.0,584.0,933.0,686.5
709.0,65.0,803.0,292.0,467.25
885.0,840.0,676.0,572.0,743.25
180.0,956.0,917.0,774.0,706.75
367.0,156.0,898.0,269.0,422.5
796.0,471.0,992.0,994.0,813.25
557.0,279.0,378.0,278.0,373.0
922.0,780.0,298.0,637.0,659.25
785.0,802.0,750.0,680.0,754.25
295.0,752.0,466.0,711.0,556.0
113.0,259.0,263.0,502.0,284.25
916.0,136.0,509.0,614.0,543.75
258.0,139.0,577.0,155.0,282.25
715.0,982.0,713.0,445.0,713.75
346.0,737.0,745.0,918.0,686.5
892.0,124.0,705.0,100.0,455.25
508.0,419.0,754.0,604.0,571.25
836.0,547.0,132.0,297.0,453.0
622.0,197.0,454.0,902.0,543.75
680.0,212.0,431.0,216.0,384.75
28.0,722.0,664.0,187.0,400.25
391.0,547.0,61.0,925.0,481.0
195.0,630.0,35.0,781.0,410.25
78.0,361.0,120.0,254.0,203.25
7.0,346.0,614.0,590.0,389.25
689.0,61.0,342.0,250.0,335.5
38.0,203.0,289.0,379.0,227.25
65.0,570.0,471.0,132.0,309.5
635.0,229.0,429.0,938.0,557.75
540.0,819.0,334.0,978.0,667.75
696.0,995.0,329.0,946.0,741.5
8.0,32.0,18.0,485.0,135.75
544.0,413.0,830.0,232.0,504.75
353.0,978.0,735.0,315.0,595.25
342.0,831.0,957.0,118.0,562.0
778.0,219.0,950.0,419.0,591.5
63.0,881.0,148.0,656.0,437.0
211.0,443.0,164.0,972.0,447.5
351.0,224.0,673.0,68.0,329.0
33.0,678.0,665.0,777.0,538.25
6.0,576.0,308.0,368.0,314.5
231.0,528.0,873.0,544.0,544.0
376.0,771.0,562.0,267.0,494.0
45.0,80.0,405.0,633.0,290.75
820.0,650.0,56.0,480.0,501.5
863.0,646.0,949.0,35.0,623.25
54.0,818.0,640.0,867.0,594.75
943.0,400.0,548.0,397.0,572.0
453.0,417.0,875.0,262.0,501.75
121.0,779.0,177.0,698.0,443.75
641.0,975.0,834.0,230.0,670.0
919.0,709.0,592.0,953.0,793.25
715.0,11.0,836.0,711.0,568.25
18.0,19.0,158.0,521.0,179.0
152.0,296.0,866.0,320.0,408.5
229.0,603.0,805.0,41.0,419.5
202.0,693.0,889.0,959.0,685.75
855.0,923.0,431.0,627.0,709.0
433.0,782.0,997.0,30.0,560.5
675.0,720.0,279.0,978.0,663.0
289.0,999.0,571.0,652.0,627.75
492.0,538.0,46.0,315.0,347.75
495.0,874.0,329.0,383.0,520.25
447.0,373.0,937.0,828.0,646.25
327.0,534.0,807.0,284.0,488.0
82.0,137.0,879.0,244.0,335.5
385.0,96.0,903.0,365.0,437.25
493.0,490.0,780.0,757.0,630.0
186.0,206.0,279.0,914.0,396.25
485.0,538.0,30.0,753.0,451.5
536.0,789.0,733.0,200.0,564.5
641.0,557.0,630.0,164.0,498.0
448.0,375.0,14.0,964.0,450.25
285.0,602.0,378.0,659.0,481.0
686.0,56.0,516.0,351.0,402.25
374.0,834.0,946.0,555.0,677.25
272.0,929.0,368.0,603.0,543.0
71.0,785.0,57.0,225.0,284.5
552.0,7.0,936.0,250.0,436.25
816.0,390.0,869.0,676.0,687.75
268.0,509.0,388.0,409.0,393.5
819.0,83.0,609.0,775.0,571.5
219.0,623.0,995.0,996.0,708.25
635.0,704.0,99.0,923.0,590.25
412.0,174.0,599.0,455.0,410.0
52.0,873.0,158.0,492.0,393.75
91.0,543.0,736.0,848.0,554.5
87.0,731.0,87.0,471.0,344.0
726.0,40.0,328.0,864.0,489.5
103.0,15.0,532.0,286.0,234.0
174.0,498.0,147.0,617.0,359.0
794.0,654.0,329.0,890.0,666.75
462.0,497.0,77.0,22.0,264.5
156.0,20.0,481.0,469.0,281.5
38.0,861.0,719.0,980.0,649.5
189.0,466.0,923.0,28.0,401.5
19.0,916.0,96.0,352.0,345.75
382.0,296.0,316.0,813.0,451.75
73.0,980.0,595.0,187.0,458.75
482.0,717.0,114.0,972.0,571.25
524.0,572.0,666.0,429.0,547.75
166.0,800.0,755.0,463.0,546.0
856.0,971.0,494.0,281.0,650.5
497.0,889.0,929.0,721.0,759.0
491.0,87.0,845.0,512.0,483.75
441.0,167.0,862.0,216.0,421.5
886.0,503.0,912.0,880.0,795.25
907.0,210.0,261.0,531.0,477.25
182.0,316.0,229.0,545.0,318.0
29.0,979.0,971.0,457.0,609.0
163.0,805.0,287.0,495.0,437.5
349.0,725.0,559.0,434.0,516.75
314.0,296.0,176.0,503.0,322.25
134.0,336.0,114.0,426.0,252.5
304.0,266.0,640.0,448.0,414.5
660.0,575.0,530.0,403.0,542.0
144.0,479.0,354.0,720.0,424.25
862.0,253.0,420.0,632.0,541.75
685.0,522.0,636.0,644.0,621.75
45.0,240.0,525.0,145.0,238.75
858.0,532.0,494.0,570.0,613.5
506.0,341.0,780.0,408.0,508.75
