A,B,C,D,AVERAGE
576,505,442,45,392
819,33,370,141,340.75
536,852,581,865,708.5
467,951,719,442,644.75
976,485,967,538,741.5
686,610,817,382,623.75
40,230,753,554,394.25
931,223,667,757,644.5
753,825,870,822,817.5
748,369,346,921,596
368,483,189,696,434
617,420,302,917,564
974,805,247,283,577.25
264,649,617,957,621.75
677,721,308,378,521
927,719,611,739,749
142,666,313,147,317
809,719,305,917,687.5
95,824,383,274,394
965,42,872,523,600.5
730,821,566,250,591.75
97,571,326,175,292.25
696,733,47,943,604.75
228,380,495,567,417.5
104,495,575,82,314
64,897,448,818,556.75
636,486,775,530,606.75
580,52,398,281,327.75
575,887,97,243,450.5
27,638,965,74,426
373,925,231,590,529.75
95,881,334,282,398
191,970,940,768,717.25
925,507,463,343,559.5
43,166,566,49,206
381,52,159,256,212
358,323,752,273,426.5
989,520,216,121,461.5
713,874,229,716,633
995,774,644,890,825.75
442,64,637,98,310.25
492,137,24,354,251.75
311,76,403,223,253.25
925,811,669,462,716.75
711,809,812,104,609
844,170,183,624,455.25
539,551,424,750,566
83,750,480,783,524
707,854,354,830,686.25
3,733,33,26,198.75
582,959,129,543,553.25
218,262,483,342,326.25
647,690,93,798,557
460,406,89,590,386.25
293,136,873,140,360.5
9,100,171,641,230.25
799,772,966,125,665.5
653,807,283,46,447.25
934,838,769,361,725.5
852,76,213,633,443.5
828,214,239,749,507.5
79,226,11,355,167.75
417,360,851,896,631
212,8,789,336,336.25
163,546,145,583,359.25
883,909,719,264,693.75
763,214,978,851,701.5
344,952,796,472,641
303,808,294,358,440.75
52,175,253,956,359
110,297,925,185,379.25
981,171,399,617,542
210,958,234,559,490.25
216,153,324,171,216
439,233,823,843,584.5
631,426,959,382,599.5
181,711,297,335,381
893,501,341,753,622
618,692,369,59,434.5
279,608,822,934,660.75
197,219,787,791,498.5
643,190,61,803,424.25
305,944,955,517,680.25
445,577,661,977,665
954,219,650,462,571.25
874,842,74,607,599.25
614,18,903,232,441.75
469,431,226,594,430
145,820,839,915,679.75
528,515,293,284,405
818,507,257,899,620.25
528,736,374,709,586.75
837,242,777,667,630.75
922,894,264,780,715
48,827,83,333,322.75
479,674,644,690,621.75
546,513,573,131,440.75
290,452,798,618,539.5
408,937,969,728,760.5
625,940,298,566,607.25
690,694,957,707,762
71,14,69,476,157.5
461,828,346,619,563.5
540,427,10,951,482
982,43,915,727,666.75
556,771,357,190,468.5
784,826,963,932,876.25
457,445,847,273,505.5
485,342,147,785,439.75
323,781,671,573,587
239,420,896,97,413
453,379,892,867,647.75
797,912,316,343,592
476,509,297,582,466
140,863,674,103,445
875,227,93,934,532.25
423,257,772,505,489.25
336,911,202,931,595
192,405,765,42,351
272,226,340,326,291
600,120,246,407,343.25
760,826,606,901,773.25
808,210,663,498,544.75
789,499,839,3,532.5
966,429,592,548,633.75
855,684,93,328,490
269,964,513,486,558
467,884,96,262,427.25
792,487,275,726,570
580,521,724,798,655.75
822,539,805,650,704
647,717,674,760,699.5
639,665,101,140,386.25
280,899,361,165,426.25
11,966,531,36,386
292,9,281,136,179.5
598,431,161,855,511.25
709,678,38,622,511.75
11,289,211,285,199
979,456,854,918,801.75
55,978,921,690,661
334,930,587,846,674.25
761,116,36,87,250
154,862,884,86,496.5
406,412,272,761,462.75
454,763,674,27,479.5
326,965,966,623,720
356,499,674,146,418.75
33,280,80,275,167
386,78,972,198,408.5
494,917,825,875,777.75
631,139,440,199,352.25
494,665,446,628,558.25
125,104,933,734,474
568,90,270,345,318.25
494,772,82,242,397.5
537,887,261,942,656.75
396,552,89,56,273.25
238,765,958,493,613.5
345,924,16,334,404.75
166,751,264,583,441
527,195,319,604,411.25
670,351,850,842,678.25
88,876,132,606,425.5
486,490,13,604,398.25
861,673,472,361,591.75
536,421,515,63,383.75
319,939,964,434,664
77,256,139,898,342.5
306,868,278,528,495
459,306,469,945,544.75
303,264,581,900,512
172,725,735,579,552.75
908,950,843,454,788.75
390,15,458,111,243.5
37,987,898,365,571.75
941,214,30,888,518.25
603,155,350,679,446.75
698,374,182,866,530
683,360,619,454,529
973,674,419,215,570.25
30,322,856,645,463.25
415,431,206,562,403.5
170,639,240,504,388.25
628,892,269,599,597
711,439,870,456,619
986,701,675,44,601.5
230,837,373,921,590.25
912,953,197,228,572.5
86,181,505,817,397.25
138,3,40,679,215
918,915,325,633,697.75
481,791,447,292,502.75
604,456,100,530,422.5
7,861,712,693,568.25
973,162,709,116,490
963,761,265,850,709.75
231,799,826,203,514.75
322,864,368,474,507
586,716,804,640,686.5
75,661,255,79,267.5
977,264,794,11,511.5
121,418,827,248,403.5
566,977,257,125,481.25
765,494,651,203,528.25
192,385,16,987,395
657,479,717,261,528.5
558,587,133,121,349.75
558,541,637,661,599.25
58,870,146,807,470.25
109,570,191,196,266.5
61,469,426,175,282.75
728,77,533,535,468.25
795,280,298,801,543.5
524,262,594,171,387.75
739,521,75,320,413.75
106,250,129,676,290.25
68,897,171,948,521
866,908,440,749,740.75
846,754,262,58,480
946,320,96,375,434.25
961,652,131,698,610.5
438,197,835,665,533.75
572,248,514,281,403.75
443,90,749,711,498.25
965,993,12,381,587.75
861,713,237,596,601.75
520,521,213,701,488.75
856,926,139,221,535.5
862,677,614,0,538.25
81,416,614,661,443
372,154,342,776,411
357,406,619,220,400.5
195,166,205,23,147.25
752,645,898,872,791.75
307,109,532,787,433.75
476,300,984,994,688.5
326,604,664,858,613
820,954,976,332,770.5
340,979,40,842,550.25
99,648,685,587,504.75
561,622,972,212,591.75
443,21,458,4,231.5
170,117,749,245,320.25
3,874,355,364,399
124,414,776,24,334.5
196,407,768,169,385
910,20,846,390,541.5
305,393,313,154,291.25
461,44,268,430,300.75
537,478,53,499,391.75
535,775,146,889,586.25
110,70,965,334,369.75
672,358,712,528,567.5
769,744,63,872,612
663,554,505,291,503.25
778,433,426,153,447.5
786,734,752,291,640.75
967,792,728,363,712.5
142,370,802,486,450
608,517,699,316,535
860,99,596,603,539.5
43,520,794,55,353
86,583,72,618,339.75
20,78,208,782,272
112,597,215,421,336.25
517,661,366,122,416.5
96,464,562,559,420.25
839,294,597,551,570.25
428,611,768,886,673.25
230,669,707,85,422.75
611,368,596,320,473.75
147,337,639,377,375
195,77,331,932,383.75
588,589,604,199,495
565,39,887,442,483.25
595,287,449,435,441.5
911,107,288,139,361.25
334,202,367,739,410.5
642,553,364,354,478.25
151,34,371,845,350.25
705,917,658,56,584
868,757,505,753,720.75
619,439,511,720,572.25
63,365,672,283,345.75
697,577,582,704,640
599,597,476,142,453.5
267,711,709,189,469
895,493,228,988,651
87,381,487,259,303.5
704,782,856,552,723.5
609,320,947,266,535.5
718,118,137,708,420.25
350,623,711,607,572.75
884,444,782,503,653.25
414,115,790,842,540.25
878,68,286,93,331.25
243,275,238,117,218.25
341,396,247,802,446.5
451,126,310,847,433.5
129,727,336,653,461.25
682,815,464,449,602.5
217,877,65,939,524.5
194,696,914,47,462.75
766,569,733,697,691.25
792,188,986,881,711.75
842,723,541,310,604
794,405,345,103,411.75
15,266,313,174,192
201,597,804,356,489.5
94,714,846,580,558.5
618,92,816,419,486.25
287,917,353,968,631.25
29,887,702,301,479.75
522,569,271,301,415.75
761,42,971,169,485.75
311,761,51,978,525.25
38,852,747,975,653
699,988,688,87,615.5
832,589,408,721,637.5
916,756,540,525,684.25
97,432,742,222,373.25
6,856,209,621,423
750,574,873,946,785.75
998,910,338,338,646
757,286,638,391,518
171,117,790,713,447.75
644,410,698,454,551.5
646,317,3,938,476
936,56,957,900,712.25
483,643,700,63,472.25
687,115,317,53,293
230,203,602,709,436
817,784,812,120,633.25
379,190,176,123,217
623,393,382,954,588
995,48,251,620,478.5
839,171,539,18,391.75
140,397,370,564,367.75
112,594,114,133,238.25
744,831,28,363,491.5
614,287,176,523,400
304,511,521,605,485.25
690,438,916,48,523
296,232,467,281,319
694,699,591,666,662.5
464,582,921,539,626.5
620,976,792,633,755.25
535,31,575,723,466
102,313,400,5,205
109,376,266,227,244.5
163,262,458,204,271.75
84,893,583,205,441.25
27,506,194,608,333.75
650,58,276,862,461.5
875,640,804,163,620.5
187,644,472,840,535.75
817,147,875,570,602.25
698,650,959,50,589.25
652,340,568,314,468.5
362,611,855,288,529
918,533,197,505,538.25
729,204,804,910,661.75
123,23,38,176,90
646,565,710,195,529
422,675,50,845,498
223,658,346,637,466
445,251,854,974,631
607,39,570,420,409
354,393,481,740,492
594,458,864,899,703.75
78,597,94,689,364.5
744,237,571,511,515.75
869,533,442,98,485.5
923,255,638,357,543.25
708,952,30,220,477.5
544,174,26,887,407.75
537,968,487,442,608.5
774,501,274,233,445.5
259,337,519,456,392.75
641,798,797,744,745
459,282,594,572,476.75
423,884,514,393,553.5
82,476,379,128,266.25
664,816,965,72,629.25
424,767,15,701,476.75
542,804,931,73,587.5
126,940,836,688,647.5
795,329,702,781,651.75
867,624,709,65,566.25
543,220,688,343,448.5
681,727,112,771,572.75
505,228,201,191,281.25
452,857,889,197,598.75
246,462,779,955,610.5
331,893,183,226,408.25
222,824,405,373,456
354,147,348,718,391.75
506,84,339,837,441.5
228,563,870,249,477.5
954,948,960,734,899
312,238,893,687,532.5
63,615,402,200,320
189,215,674,698,444
5,772,282,132,297.75
194,571,812,664,560.25
243,285,270,994,448
656,206,666,552,520
86,647,707,764,551
294,913,269,660,534
278,907,118,150,363.25
318,696,36,659,427.25
736,603,743,245,581.75
300,926,113,988,581.75
768,600,971,224,640.75
486,140,3,912,385.25
190,771,30,158,287.25
174,915,263,536,472
722,131,907,768,632
803,340,603,738,621
760,219,36,405,355
484,682,639,520,581.25
335,294,182,676,371.75
137,437,386,575,383.75
999,995,5,886,721.25
174,217,29,52,118
25,310,643,674,413
259,913,416,970,639.5
793,820,431,461,626.25
790,87,48,816,435.25
85,292,238,413,257
529,321,34,163,261.75
490,129,988,29,409
393,37,950,444,456
113,209,567,968,464.25
725,72,665,925,596.75
855,410,567,718,637.5
730,93,514,930,566.75
788,669,2,431,472.5
745,80,128,397,337.5
178,489,359,210,309
662,661,740,78,535.25
620,651,287,960,629.5
133,212,463,372,295
12,490,500,989,497.75
984,694,64,52,448.5
408,192,75,688,340.75
172,920,431,659,545.5
245,196,497,565,375.75
413,182,476,936,501.75
595,461,886,443,596.25
680,670,73,191,403.5
915,57,807,656,608.75
434,64,894,124,379
193,93,636,889,452.75
852,634,61,709,564
53,412,470,678,403.25
193,820,854,349,554
225,535,742,747,562.25
178,260,419,427,321
460,298,814,925,624.25
502,574,292,616,496
647,321,809,127,476
550,49,327,305,307.75
543,663,811,635,663
812,472,330,487,525.25
347,65,963,74,362.25
155,282,803,728,492
47,877,577,291,448
530,654,884,888,739
143,151,186,110,147.5
980,81,862,906,707.25
677,61,938,194,467.5
982,425,107,974,622
923,76,143,455,399.25
423,772,861,639,673.75
319,672,75,129,298.75
992,343,380,799,628.5
679,797,145,81,425.5
537,904,953,449,710.75
573,571,314,889,586.75
771,297,755,939,690.5
107,341,643,405,374
811,965,716,628,780
255,520,193,49,254.25
14,164,260,947,346.25
848,504,127,921,600
127,221,928,767,510.75
164,860,873,842,684.75
372,896,911,398,644.25
990,928,548,160,656.5
273,352,728,263,404
577,431,343,810,540.25
585,896,136,877,623.5
883,80,261,287,377.75
257,632,772,783,611
78,528,13,16,158.75
335,89,870,639,483.25
379,243,651,437,427.5
454,984,490,993,730.25
453,239,322,543,389.25
638,114,738,658,537
258,323,831,334,436.5
500,517,693,98,452
556,965,898,218,659.25
754,989,953,44,685
838,647,813,458,689
192,228,108,187,178.75
296,219,883,254,413
428,193,225,967,453.25
455,658,779,669,640.25
838,869,686,19,603
472,810,71,452,451.25
285,999,575,677,634
476,946,462,43,481.75
605,155,68,946,443.5
934,141,256,351,420.5
460,57,907,301,431.25
501,954,861,612,732
284,7,837,33,290.25
581,291,167,577,404
581,56,82,224,235.75
162,289,814,346,402.75
640,781,454,404,569.75
538,851,921,55,591.25
726,770,452,556,626
88,191,998,699,494
992,266,410,591,564.75
723,617,824,276,610
127,188,841,727,470.75
1,314,571,167,263.25
616,252,956,293,529.25
2,610,280,348,310
249,739,651,586,556.25
264,964,811,290,582.25
127,0,596,521,311
95,504,170,709,369.5
890,976,351,233,612.5
900,631,622,953,776.5
348,549,684,581,540.5
947,779,73,401,550
166,572,772,207,429.25
605,586,802,542,633.75
777,877,404,739,699.25
531,452,501,981,616.25
820,938,511,7,569
213,923,503,116,438.75
974,192,831,342,584.75
555,499,263,567,471
927,524,386,538,593.75
477,283,661,378,449.75
134,206,327,318,246.25
710,481,55,960,551.5
556,980,215,403,538.5
56,673,461,866,514
42,176,248,376,210.5
540,95,759,96,372.5
428,900,881,442,662.75
213,931,199,986,582.25
730,803,60,81,418.5
647,359,441,201,412
764,733,103,367,491.75
689,720,944,437,697.5
518,803,109,899,582.25
562,384,476,892,578.5
896,585,583,226,572.5
245,270,716,120,337.75
301,677,395,416,447.25
254,144,344,287,257.25
417,524,9,737,421.75
188,396,710,157,362.75
940,291,13,312,389
821,608,811,981,805.25
533,668,955,713,717.25
442,811,687,455,598.75
690,325,799,6,455
617,62,953,590,555.5
554,425,453,242,418.5
862,181,415,400,464.5
584,747,663,276,567.5
214,889,691,211,501.25
283,982,761,847,718.25
921,348,531,254,513.5
735,502,791,174,550.5
92,638,174,830,433.5
728,776,145,429,519.5
195,505,951,290,485.25
12,122,774,964,468
290,80,128,36,133.5
307,876,947,85,553.75
853,207,0,325,346.25
712,684,162,831,597.25
996,38,761,233,507
843,811,447,38,534.75
709,828,644,652,708.25
954,907,16,156,508.25
410,763,761,717,662.75
403,433,9,545,347.5
12,451,448,144,263.75
246,45,38,223,138
171,749,505,649,518.5
719,988,433,732,718
920,915,457,327,654.75
608,884,326,785,650.75
96,586,298,548,382
41,69,629,669,352
683,451,216,514,466
333,403,95,48,219.75
888,69,67,766,447.5
203,981,628,922,683.5
349,766,511,769,598.75
905,256,961,473,648.75
493,596,401,677,541.75
681,610,139,205,408.75
493,804,189,708,548.5
402,860,535,522,579.75
518,84,337,240,294.75
608,822,151,479,515
184,56,869,364,368.25
370,389,97,11,216.75
824,333,552,735,611
221,647,195,137,300
601,671,849,965,771.5
327,261,119,934,410.25
275,32,596,647,387.5
970,250,743,379,585.5
322,979,466,82,462.25
472,531,656,655,578.5
240,70,128,537,243.75
15,884,182,940,505.25
245,728,694,524,547.75
452,741,84,554,457.75
795,676,381,808,665
169,118,335,344,241.5
74,65,448,825,353
164,665,175,22,256.5
199,867,864,599,632.25
119,882,720,918,659.75
567,617,89,151,356
613,678,965,256,628
938,162,585,655,585
5,584,935,801,581.25
252,757,219,456,421
238,668,460,701,516.75
69,633,722,946,592.5
596,68,563,430,414.25
550,144,505,703,475.5
821,786,191,636,608.5
792,444,81,682,499.75
959,730,610,942,810.25
281,134,177,473,266.25
222,741,743,93,449.75
202,466,980,878,631.5
847,669,670,204,597.5
931,324,635,11,475.25
20,905,411,63,349.75
460,209,740,314,430.75
901,826,668,621,754
738,219,528,242,431.75
26,613,896,527,515.5
618,351,940,309,554.5
181,401,482,818,470.5
248,944,170,878,560
635,744,794,334,626.75
517,359,942,800,654.5
862,856,719,683,780
28,163,433,80,176
165,791,369,422,436.75
443,971,650,432,624
409,944,816,144,578.25
365,958,683,904,727.5
798,201,336,132,366.75
588,402,339,170,374.75
247,187,337,689,365
130,426,635,177,342
720,454,612,472,564.5
489,143,101,556,322.25
277,155,392,498,330.5
362,511,275,876,506
534,42,883,485,486
426,955,641,465,621.75
805,793,708,151,614.25
399,649,410,583,510.25
834,182,701,594,577.75
764,343,48,834,497.25
452,806,481,721,615
245,838,102,648,458.25
952,416,834,971,793.25
595,5,515,710,456.25
594,788,493,627,625.5
949,523,36,729,559.25
361,446,58,682,386.75
772,998,847,385,750.5
45,147,99,772,265.75
535,374,922,443,568.5
275,956,783,449,615.75
412,766,787,628,648.25
991,786,260,530,641.75
758,457,560,76,462.75
413,514,75,635,409.25
212,482,611,351,414
68,554,861,963,611.5
551,58,31,385,256.25
622,279,62,863,456.5
660,100,539,445,436
514,202,535,56,326.75
228,226,149,594,299.25
314,506,65,470,338.75
768,876,604,563,702.75
100,401,318,439,314.5
12,839,69,135,263.75
35,745,553,567,475
13,458,109,231,202.75
642,762,775,43,555.5
326,437,55,696,378.5
393,601,499,464,489.25
364,314,513,626,454.25
212,96,209,843,340
162,499,49,701,352.75
684,809,784,455,683
155,296,226,339,254
545,739,578,895,689.25
50,232,811,921,503.5
566,728,178,7,369.75
767,561,911,591,707.5
298,153,293,578,330.5
188,735,342,733,499.5
293,622,260,642,454.25
409,285,832,368,473.5
769,444,98,610,480.25
538,334,514,932,579.5
714,639,565,314,558
290,554,542,399,446.25
849,34,181,496,390
126,726,920,411,545.75
411,515,296,432,413.5
962,578,203,212,488.75
982,872,825,507,796.5
417,430,17,821,421.25
873,420,581,496,592.5
30,863,759,698,587.5
136,99,360,817,353
639,761,36,909,586.25
163,368,340,863,433.5
991,838,5,601,608.75
280,441,323,633,419.25
516,882,794,4,549
198,384,956,351,472.25
858,744,162,340,526
677,563,187,265,423
564,327,508,540,484.75
820,175,587,790,593
524,948,556,739,691.75
156,320,74,448,249.5
420,931,284,645,570
536,985,543,908,743
670,772,147,949,634.5
80,445,35,532,273
428,984,290,517,554.75
87,629,137,136,247.25
967,64,940,538,627.25
395,834,248,458,483.75
989,311,704,357,590.25
984,143,676,689,623
894,606,347,446,573.25
588,595,848,252,570.75
662,241,504,371,444.5
277,161,678,56,293
636,481,99,724,485
696,166,638,412,478
470,52,141,764,356.75
165,623,693,758,559.75
707,13,583,56,339.75
128,730,162,16,259
986,900,512,593,747.75
719,984,780,608,772.75
11,566,451,561,397.25
44,297,762,784,471.75
313,258,584,108,315.75
380,967,112,583,510.5
817,70,203,988,519.5
56,245,596,390,321.75
182,890,848,554,618.5
766,561,409,499,558.75
246,782,750,514,573
92,489,971,965,629.25
965,356,749,571,660.25
578,186,76,716,389
126,534,811,693,541
588,108,93,971,440
937,260,410,481,522
824,779,52,17,418
304,63,474,231,268
911,700,349,353,578.25
1,956,163,322,360.5
929,346,815,441,632.75
469,400,264,26,289.75
168,862,116,261,351.75
311,837,767,650,641.25
842,405,484,110,460.25
411,226,623,208,367
432,809,427,803,617.75
231,989,716,488,606
27,598,134,682,360.25
26,123,917,564,407.5
555,533,130,133,337.75
803,294,581,378,514
485,752,648,762,661.75
825,121,279,874,524.75
90,893,309,334,406.5
400,516,706,716,584.5
886,724,288,195,523.25
999,320,803,238,590
572,198,448,401,404.75
204,148,752,357,365.25
729,890,903,793,828.75
160,424,239,188,252.75
769,927,177,291,541
143,478,418,106,286.25
433,453,157,618,415.25
127,478,920,429,488.5
765,417,217,410,452.25
461,548,138,848,498.75
302,728,959,573,640.5
507,493,38,476,378.5
535,849,807,203,598.5
42,499,401,155,274.25
40,45,674,243,250.5
591,672,627,877,691.75
872,234,98,499,425.75
798,8,923,667,599
560,679,403,346,497
808,530,763,285,596.5
109,100,978,555,435.5
947,798,930,340,753.75
644,298,226,624,448
675,286,337,213,377.75
582,437,339,870,557
379,922,721,177,549.75
639,285,582,48,388.5
317,474,124,65,245
25,110,786,478,349.75
145,150,849,38,295.5
367,959,448,819,648.25
885,751,670,851,789.25
999,881,830,520,807.5
941,916,14,799,667.5
473,43,898,271,421.25
542,598,449,456,511.25
959,806,248,911,731
665,132,243,573,403.25
715,75,15,449,313.5
468,387,328,738,480.25
330,495,431,330,396.5
852,520,488,286,536.5
546,506,686,94,458
752,920,411,576,664.75
227,869,18,14,282
139,37,831,354,340.25
795,884,958,209,711.5
455,218,642,479,448.5
787,32,954,163,484
247,922,457,504,532.5
599,117,259,805,445
22,451,859,365,424.25
655,650,291,687,570.75
620,513,388,312,458.25
458,212,545,440,413.75
241,662,957,873,683.25
741,989,715,636,770.25
823,679,551,570,655.75
586,384,887,405,565.5
359,258,148,509,318.5
624,449,640,64,444.25
396,99,391,621,376.75
60,427,20,434,235.25
151,741,15,623,382.5
